book_name,unit,english,korean,example
워드마스터,chapter33,race,"경주(경쟁)하다, 질주하다",race
워드마스터,chapter33,paralysis,마비,paralysis
워드마스터,chapter33,dominate,지배하다,dominate
워드마스터,chapter33,vehicle,"운송 수단, 탈 것",vehicle
워드마스터,chapter33,context,"전후관계, 문맥",context
워드마스터,chapter33,brochure,"소책자, 브로셔",brochure
워드마스터,chapter33,sew,"꿰매다, 바느질하다",sew
워드마스터,chapter33,masculine,"남자의, 남자다운",masculine
워드마스터,chapter33,force,"강요하다, 힘",force
워드마스터,chapter33,lever,"지레, 레버",lever
워드마스터,chapter33,frown,"얼굴을 찡그리다, 찡그린 얼굴",frown
워드마스터,chapter33,vest,"조끼, (권리를)부여하다",vest
워드마스터,chapter33,astound,놀라게 하다,astound
워드마스터,chapter33,dictator,"독재자, 구술자",dictator
워드마스터,chapter33,alley,"오솔길, 골목길",alley
워드마스터,chapter33,gain,"얻다, 이익",gain
워드마스터,chapter33,crucial,"중대한, 결정적인",crucial
워드마스터,chapter33,curriculum,"교육과정, 커리큘럼",curriculum
워드마스터,chapter33,deck,갑판,deck
워드마스터,chapter33,cheer,"성원하다, 환호, 갈채",cheer
워드마스터,chapter33,complete,"완료하다, 안전한",complete
워드마스터,chapter33,miserable,"비참한, 불쌍한",miserable
워드마스터,chapter33,tease,"괴롭히다, 약 올리다",tease
워드마스터,chapter33,aggressive,"공격적인, 적극적인",aggressive
워드마스터,chapter33,cure,"치료하다, 치유, 회복",cure
워드마스터,chapter33,attribute,"~의 탓으로 돌리다, 속성",attribute
워드마스터,chapter33,foster,"육성시키다, 촉진시키다",foster
워드마스터,chapter33,rob,"훔치다, 강탈하다",rob
워드마스터,chapter33,postpone,"연기하다, 뒤로 미루다",postpone
워드마스터,chapter33,abuse,"남용, 욕설, 확대",abuse
워드마스터,chapter34,blueprint,"청사진, 청사진을 작성하다",blueprint
워드마스터,chapter34,unemployed,"실업의, 실직한",unemployed
워드마스터,chapter34,breakdown,"고장, 쇠약",breakdown
워드마스터,chapter34,disguise,"변장, 변장시키다",disguise
워드마스터,chapter34,tin,"양철, 주석",tin
워드마스터,chapter34,sermon,설교,sermon
워드마스터,chapter34,psychologist,심리학자,psychologist
워드마스터,chapter34,output,"생산(고), 산출(량)",output
워드마스터,chapter34,sprout,"싹, 싹이 트다",sprout
워드마스터,chapter34,rear,"뒤, 뒤의, 후방의, 기르다",rear
워드마스터,chapter34,reform,"개혁, 개혁하다",reform
워드마스터,chapter34,deal,"다루다, 처리하다",deal
워드마스터,chapter34,recruit,"모집하다, 징집하다",recruit
워드마스터,chapter34,choke,"질식시키다, 숨이 막히다",choke
워드마스터,chapter34,workshop,"작업장, 공동 연구회",workshop
워드마스터,chapter34,patient,"인내심 있는, 환자",patient
워드마스터,chapter34,convention,"집회, 총회, 관습",convention
워드마스터,chapter34,devastate,황폐시키다,devastate
워드마스터,chapter34,reap,수확하다,reap
워드마스터,chapter34,overlook,"내려다보다, 간과하다",overlook
워드마스터,chapter34,troop,"무리, 떼, 군사, 군대",troop
워드마스터,chapter34,reject,"거절하다, 바라다",reject
워드마스터,chapter34,nourish,"영양분을 주다, 기르다",nourish
워드마스터,chapter34,bay,만(灣),bay
워드마스터,chapter34,stun,"기절시키다, 멍하게 하다",stun
워드마스터,chapter34,goodwill,"호의, 친선",goodwill
워드마스터,chapter34,bulletin,"게시, 게시물",bulletin
워드마스터,chapter34,fluid,"유동체(액체, 기체의 총칭), 유동체의",fluid
워드마스터,chapter34,affair,"사건, 일",affair
워드마스터,chapter34,dawn,"새벽, 날이 새다",dawn
워드마스터,chapter35,hostile,적대적인,hostile
워드마스터,chapter35,tray,쟁반,tray
워드마스터,chapter35,respect,"존중하다, 존경",respect
워드마스터,chapter35,await,~을 기다리다,await
워드마스터,chapter35,mow,(풀을) 베다,mow
워드마스터,chapter35,lease,"임대, 임대하다",lease
워드마스터,chapter35,racial,인종의,racial
워드마스터,chapter35,concrete,"구체적인, 콘크리트",concrete
워드마스터,chapter35,satisfy,"만족시키다, 채우다",satisfy
워드마스터,chapter35,rule,"지배하다, 지배, 규칙",rule
워드마스터,chapter35,perseverance,인내심,perseverance
워드마스터,chapter35,fatal,치명적인,fatal
워드마스터,chapter35,compensate,보상하다,compensate
워드마스터,chapter35,invert,거꾸로 하다,invert
워드마스터,chapter35,reign,"통치, 통치하다",reign
워드마스터,chapter35,tension,"긴장, 불안, 긴장시키다",tension
워드마스터,chapter35,crack,"갈라진 틈, 금가다",crack
워드마스터,chapter35,startle,깜짝 놀라게 하다,startle
워드마스터,chapter35,discourage,"낙담시키다, 단념시키다",discourage
워드마스터,chapter35,pierce,"꿰뚫다, ~에 구멍을 뚫다",pierce
워드마스터,chapter35,convert,전환하다,convert
워드마스터,chapter35,strike,"치다, (머릿속에)떠오르다",strike
워드마스터,chapter35,suppress,"억압하다, 참다",suppress
워드마스터,chapter35,core,"핵심, 핵심의",core
워드마스터,chapter35,contribute,공헌하다,contribute
워드마스터,chapter35,spear,창,spear
워드마스터,chapter35,renowned,"유명한, 명성 있는",renowned
워드마스터,chapter35,era,시대,era
워드마스터,chapter35,withdraw,"(돈을)인출하다, 철회하다",withdraw
워드마스터,chapter35,immigrate,(타국에서) 이주하다,immigrate
워드마스터,chapter36,dignity,존엄,dignity
워드마스터,chapter36,notify,"공지하다, 알리다",notify
워드마스터,chapter36,animate,"생기 있게 하다, 살아 있는",animate
워드마스터,chapter36,tender,"부드러운, 입찰하다, 입찰",tender
워드마스터,chapter36,bilingual,2개 국어의,bilingual
워드마스터,chapter36,mischief,"해악, 장난",mischief
워드마스터,chapter36,discriminate,"차별하다, 구별하다",discriminate
워드마스터,chapter36,maintain,"유지하다, 지지하다",maintain
워드마스터,chapter36,adhere,"충실하다, 집착하다",adhere
워드마스터,chapter36,judge,"판단하다, 재판관",judge
워드마스터,chapter36,peculiar,독특한,peculiar
워드마스터,chapter36,sake,"위함, 목적",sake
워드마스터,chapter36,sanitation,위생,sanitation
워드마스터,chapter36,folktale,"민간설화, 전설",folktale
워드마스터,chapter36,simultaneously,동시에,simultaneously
워드마스터,chapter36,range,"정렬시키다, 범위",range
워드마스터,chapter36,groom,신랑,groom
워드마스터,chapter36,supernatural,초자연적인,supernatural
워드마스터,chapter36,prevent,예방하다,prevent
워드마스터,chapter36,instinct,본능,instinct
워드마스터,chapter36,gigantic,거대한,gigantic
워드마스터,chapter36,meditate,명상하다,meditate
워드마스터,chapter36,exemplify,"예증하다, 예시하다",exemplify
워드마스터,chapter36,evolve,"발전하다, 진화하다",evolve
워드마스터,chapter36,remove,제거하다,remove
워드마스터,chapter36,afflict,괴롭히다,afflict
워드마스터,chapter36,literate,읽고 쓸 수 있는,literate
워드마스터,chapter36,coherent,"통일성 있는, 조리 있는",coherent
워드마스터,chapter36,intolerable,참을 수 없는,intolerable
워드마스터,chapter36,fountain,"분수, 근원",fountain
워드마스터,chapter37,bold,"대담한, 선이 굵은",bold
워드마스터,chapter37,compliment,"칭찬, 칭찬하다",compliment
워드마스터,chapter37,summit,"꼭대기, 정상",summit
워드마스터,chapter37,deliver,"배달하다, 전하다",deliver
워드마스터,chapter37,alter,"바꾸다, 변경하다",alter
워드마스터,chapter37,conceive,"생각해내다, ~을 마음에 그리다",conceive
워드마스터,chapter37,durability,내구성,durability
워드마스터,chapter37,destroy,파괴하다,destroy
워드마스터,chapter37,shallow,"얕은, 얇은, 천박한, 피상적인",shallow
워드마스터,chapter37,face,"직면하다, 얼굴",face
워드마스터,chapter37,particular,"특정한, 개개의, 사항, 상세",particular
워드마스터,chapter37,grasp,"붙잡다, 이해하다, 파악하다",grasp
워드마스터,chapter37,overall,"전부의, 전체적인, 작업복",overall
워드마스터,chapter37,weep,울다,weep
워드마스터,chapter37,superstition,미신,superstition
워드마스터,chapter37,colony,"식민지, 공동체, 군생",colony
워드마스터,chapter37,absurd,"불합리한, 우스꽝스러운",absurd
워드마스터,chapter37,dormitory,기숙사,dormitory
워드마스터,chapter37,casual,"우연한, 무심결의, 격식을 차리지 않는",casual
워드마스터,chapter37,prone,~하는 경향이 있는,prone
워드마스터,chapter37,conceal,숨기다,conceal
워드마스터,chapter37,retreat,"퇴각, 후퇴하다",retreat
워드마스터,chapter37,compulsive,"강제적인, 강박의",compulsive
워드마스터,chapter37,clinic,"전문 병원, 개인 병원",clinic
워드마스터,chapter37,banner,"깃발, 현수막",banner
워드마스터,chapter37,formula,"공식, 이유식, 분유",formula
워드마스터,chapter37,vow,"맹세, 맹세하다",vow
워드마스터,chapter37,malnutrition,영양실조,malnutrition
워드마스터,chapter37,relate,관련시키다,relate
워드마스터,chapter37,undergo,겪다,undergo
워드마스터,chapter38,boast,"자랑하다, 떠벌리다",boast
워드마스터,chapter38,neutral,"중립의, 공평한",neutral
워드마스터,chapter38,stain,"얼룩, 얼룩지게 하다",stain
워드마스터,chapter38,wrestle,"(일과)씨름하다, 싸우다",wrestle
워드마스터,chapter38,tendency,"경향, 추세",tendency
워드마스터,chapter38,float,"뜨다, 떠다니다, 부유물",float
워드마스터,chapter38,applause,박수갈채,applause
워드마스터,chapter38,incentive,"격려, 자극, 장려금",incentive
워드마스터,chapter38,sensation,"감각, 느낌, 대사건(센세이션)",sensation
워드마스터,chapter38,Confucian,"공자의, 유고의",Confucian
워드마스터,chapter38,draft,"밑그림, 원고, 초안을 그리다",draft
워드마스터,chapter38,crude,"가공하지 않은, 조잡한",crude
워드마스터,chapter38,supplement,"보충, 보충하다",supplement
워드마스터,chapter38,velocity,속력,velocity
워드마스터,chapter38,tame,"길들여진, 길들이다",tame
워드마스터,chapter38,molecule,분자,molecule
워드마스터,chapter38,reed,"갈대, 갈대의",reed
워드마스터,chapter38,dismay,"실망시키다, 낙담시키다",dismay
워드마스터,chapter38,diagnose,진단하다,diagnose
워드마스터,chapter38,versus,"~와 대비하여, ~대(對)",versus
워드마스터,chapter38,reservoir,"저장소, 저수지",reservoir
워드마스터,chapter38,conform,"적합하게 하다, 순응시키다",conform
워드마스터,chapter38,spacious,"넓은, 환히 트인",spacious
워드마스터,chapter38,weave,"엮다, 짜다",weave
워드마스터,chapter38,ceremony,"의식, 식, 의례",ceremony
워드마스터,chapter38,motive,동기 (행동의 원인),motive
워드마스터,chapter38,prominent,"현저한, 저명한",prominent
워드마스터,chapter38,archaeology,고고학,archaeology
워드마스터,chapter38,rigid,완고한,rigid
워드마스터,chapter38,inferior,열등한,inferior
워드마스터,chapter39,subtract,빼다,subtract
워드마스터,chapter39,impulse,"충동, 추진",impulse
워드마스터,chapter39,utmost,"최대한의, 최대한도",utmost
워드마스터,chapter39,proficient,숙달된,proficient
워드마스터,chapter39,accumulate,"모으다, 축적하다",accumulate
워드마스터,chapter39,navigate,"(배, 비행기를) 조종하다",navigate
워드마스터,chapter39,equity,공평,equity
워드마스터,chapter39,violate,"침해하다, 위반하다",violate
워드마스터,chapter39,ambitious,야심 있는,ambitious
워드마스터,chapter39,intact,"본래대로의, 손상되지 않은",intact
워드마스터,chapter39,plea,"탄원, 간청, 변명",plea
워드마스터,chapter39,attend,"출석하다, 보살피다",attend
워드마스터,chapter39,trim,"잘라내다, 다듬다",trim
워드마스터,chapter39,embody,"구체화하다, 구현하다",embody
워드마스터,chapter39,characteristic,"특징, 특색, 독특한, 특징적인",characteristic
워드마스터,chapter39,consist,이루어져 있다,consist
워드마스터,chapter39,boundary,"경계, 경계선",boundary
워드마스터,chapter39,attack,"공격하다, 공격",attack
워드마스터,chapter39,confine,"한정하다, 감금하다, 한계",confine
워드마스터,chapter39,dispatch,"급파, 발송, 급파하다, 발송하다",dispatch
워드마스터,chapter39,diameter,"지름, 직경",diameter
워드마스터,chapter39,ultrasound,초음파,ultrasound
워드마스터,chapter39,propriety,"적절성, 예의바름",propriety
워드마스터,chapter39,anecdote,"일화, 비화",anecdote
워드마스터,chapter39,shrub,관목(灌木),shrub
워드마스터,chapter39,pledge,"약속, 맹세, 약속하다, 맹세하다",pledge
워드마스터,chapter39,cost,"비용, 대가, (비용이) 들다",cost
워드마스터,chapter39,geology,지질학,geology
워드마스터,chapter39,detect,발견하다,detect
워드마스터,chapter39,temperate,"절제하는, (기후가)온화한",temperate
워드마스터,chapter40,soar,높이 치솟다,soar
워드마스터,chapter40,mock,"조롱하다, 가짜의",mock
워드마스터,chapter40,disclose,"드러내다, 폭로하다",disclose
워드마스터,chapter40,exhibit,"전시하다, 보여주다, 전시, 전시품",exhibit
워드마스터,chapter40,symptom,증상,symptom
워드마스터,chapter40,manage,"~을 잘 해 내다, 다루다",manage
워드마스터,chapter40,awkward,"서투른, 어색한, 꼴사나운",awkward
워드마스터,chapter40,grind,"갈다, 빻다",grind
워드마스터,chapter40,expose,"드러내다, (비밀을) 폭로하다",expose
워드마스터,chapter40,closet,벽장,closet
워드마스터,chapter40,damp,"축축한, 습기",damp
워드마스터,chapter40,script,"손으로 쓰기, 대본",script
워드마스터,chapter40,possibility,"가능성, 가망",possibility
워드마스터,chapter40,fad,일시적 유행,fad
워드마스터,chapter40,sibling,"형제자매, 동기",sibling
워드마스터,chapter40,linger,"오래 머물다, 계속되다",linger
워드마스터,chapter40,flourish,"번영하다, 번창하다",flourish
워드마스터,chapter40,discharge,"배출, 내보냄, 방전, 해고하다",discharge
워드마스터,chapter40,thorough,철저한,thorough
워드마스터,chapter40,undertake,"수행하다, (일을) 떠맡다, 착수하다",undertake
워드마스터,chapter40,cord,"끈, 전기코드",cord
워드마스터,chapter40,linguistic,"언어의, 언어학의",linguistic
워드마스터,chapter40,remedy,"치료, 요법",remedy
워드마스터,chapter40,sole,유일한,sole
워드마스터,chapter40,sophomore,"(대학,고등학교의) 2학년생",sophomore
워드마스터,chapter40,panel,"토론자단, 패널, 넓은 직사각형의 합판",panel
워드마스터,chapter40,suitor,"소송인, 구혼자",suitor
워드마스터,chapter40,pillar,기둥,pillar
워드마스터,chapter40,explode,폭발하다,explode
워드마스터,chapter40,illusion,"환상, 착각",illusion
워드마스터,chapter41,regret,"후회하다, 한탄하다, 유감, 후회",regret
워드마스터,chapter41,coffin,관(棺),coffin
워드마스터,chapter41,divine,"신성한, 신으로부터의",divine
워드마스터,chapter41,revenue,"수입, 수익",revenue
워드마스터,chapter41,corrupt,"부정한, 부패한, 타락시키다",corrupt
워드마스터,chapter41,probe,"조사하다, 탐사선",probe
워드마스터,chapter41,factual,실제의,factual
워드마스터,chapter41,swamp,늪지,swamp
워드마스터,chapter41,expedition,탐험(대),expedition
워드마스터,chapter41,abnormal,비정상의,abnormal
워드마스터,chapter41,storage,"저장, 저장고",storage
워드마스터,chapter41,revive,되살아나다,revive
워드마스터,chapter41,stool,"(등받이가 없는)걸상, 변기",stool
워드마스터,chapter41,hinder,방해하다,hinder
워드마스터,chapter41,flattery,아첨,flattery
워드마스터,chapter41,virtue,미덕,virtue
워드마스터,chapter41,deadline,"마감 시간, 최종 기한",deadline
워드마스터,chapter41,equator,적도,equator
워드마스터,chapter41,cognitive,"인식의, 인식력 있는",cognitive
워드마스터,chapter41,motion,"몸짓, 몸짓으로 지시(신호)하다",motion
워드마스터,chapter41,humble,"겸손한, 비천한",humble
워드마스터,chapter41,bounce,"(공이)튀다, 뛰어오르다",bounce
워드마스터,chapter41,imprison,투옥하다,imprison
워드마스터,chapter41,enlist,"(군인을) 모집하다, 도움을 얻다",enlist
워드마스터,chapter41,hygiene,"위생, 위생학",hygiene
워드마스터,chapter41,upcoming,다가오는,upcoming
워드마스터,chapter41,trace,"흔적, 흔적을 쫓다",trace
워드마스터,chapter41,pulse,맥박,pulse
워드마스터,chapter41,controversy,"논란, 논쟁",controversy
워드마스터,chapter41,locate,"~에 위치하다, (위치를)찾아내다",locate
워드마스터,chapter42,patent,"특허, 특허권, ~의 특허를 얻다",patent
워드마스터,chapter42,lyric,"노래 가사, 서정시, 서정적인",lyric
워드마스터,chapter42,convenience,"편의, 편리",convenience
워드마스터,chapter42,rush,"돌진하다, 갑자기 일어나다",rush
워드마스터,chapter42,carbon,탄소,carbon
워드마스터,chapter42,contaminate,오염시키다,contaminate
워드마스터,chapter42,external,외부의,external
워드마스터,chapter42,herd,짐승의 떼,herd
워드마스터,chapter42,allocate,"할당하다, 배분하다",allocate
워드마스터,chapter42,gorgeous,"화려한, 아주 멋진",gorgeous
워드마스터,chapter42,confess,고백하다,confess
워드마스터,chapter42,subjective,"주관적인, 주격의",subjective
워드마스터,chapter42,hell,지옥,hell
워드마스터,chapter42,acknowledge,인정하다,acknowledge
워드마스터,chapter42,accord,"일치하다, 협정, 일치",accord
워드마스터,chapter42,immense,막대한,immense
워드마스터,chapter42,extract,"추출하다, 추출물",extract
워드마스터,chapter42,sewage,하수,sewage
워드마스터,chapter42,reconciliation,화해,reconciliation
워드마스터,chapter42,amid,~의 한가운데,amid
워드마스터,chapter42,warrant,"보증, 영장, 보증하다",warrant
워드마스터,chapter42,complement,"보완하다, 보충물",complement
워드마스터,chapter42,ceramic,"도자기, 도자기의",ceramic
워드마스터,chapter42,license,"면허, 인가, 면허를 내주다",license
워드마스터,chapter42,emerge,"나오다, 나타나다, 드러나다",emerge
워드마스터,chapter42,halt,"정지, 일시 멈춤, 정지하다",halt
워드마스터,chapter42,ivory,"상아, 상아색",ivory
워드마스터,chapter42,ponder,심사숙고하다,ponder
워드마스터,chapter42,lottery,"복권, 추첨",lottery
워드마스터,chapter42,stroke,"뇌졸중, 강타",stroke
워드마스터,chapter43,burglar,(주거침입) 강도,burglar
워드마스터,chapter43,blame,"비난하다, ~의 탓으로 돌리다",blame
워드마스터,chapter43,transplant,"이식, 이식하다",transplant
워드마스터,chapter43,cluster,"(사람들의)무리, (과일의)송이, 성단",cluster
워드마스터,chapter43,borrow,빌리다,borrow
워드마스터,chapter43,derive,"끌어내다, ~에서 비롯하다",derive
워드마스터,chapter43,plague,전염병,plague
워드마스터,chapter43,certificate,증명서,certificate
워드마스터,chapter43,deluxe,"호화로운, 사치스러운",deluxe
워드마스터,chapter43,convey,"전달하다, 나르다",convey
워드마스터,chapter43,depth,깊이,depth
워드마스터,chapter43,evaporate,증발하다,evaporate
워드마스터,chapter43,lame,절름발이의,lame
워드마스터,chapter43,conduct,"(업무 따위를) 실시하다, 행위, 안내",conduct
워드마스터,chapter43,sour,신맛이 나는,sour
워드마스터,chapter43,repetitive,반복성의,repetitive
워드마스터,chapter43,oppress,억압하다,oppress
워드마스터,chapter43,leftover,"나머지의, 남은",leftover
워드마스터,chapter43,embrace,"포옹하다, 받아들이다",embrace
워드마스터,chapter43,blade,칼날,blade
워드마스터,chapter43,abundant,풍부한,abundant
워드마스터,chapter43,duplicate,"복제품, 복제하다, 이중으로 하다",duplicate
워드마스터,chapter43,remind,"생각나게 하다, 상기시키다",remind
워드마스터,chapter43,altitude,"고도, 높이",altitude
워드마스터,chapter43,glimpse,"흘긋 봄, 흘긋 보다, 깨닫다",glimpse
워드마스터,chapter43,blend,"혼합, 혼합하다",blend
워드마스터,chapter43,swell,"부풀다, 팽창",swell
워드마스터,chapter43,grief,큰 슬픔,grief
워드마스터,chapter43,beverage,음료,beverage
워드마스터,chapter43,warrior,용사,warrior
워드마스터,chapter44,earn,"평판을) 얻다, 벌다",earn
워드마스터,chapter44,slice,"얇은 조각, 얇게 썰다",slice
워드마스터,chapter44,exotic,이국적인,exotic
워드마스터,chapter44,arrogant,거만한,arrogant
워드마스터,chapter44,vanish,사라지다,vanish
워드마스터,chapter44,rational,"이성적인, 합리적인",rational
워드마스터,chapter44,predominant,"뛰어난, 우세한",predominant
워드마스터,chapter44,cozy,아늑한,cozy
워드마스터,chapter44,broker,중개인,broker
워드마스터,chapter44,auction,"경매, 경매에 부치다",auction
워드마스터,chapter44,obsess,"강박관념을 갖다, (망상이) 사로잡다",obsess
워드마스터,chapter44,feed,"먹이를 주다, 부양하다",feed
워드마스터,chapter44,outbreak,"(전쟁, 질병 등의)발발, 폭동",outbreak
워드마스터,chapter44,invent,발명하다,invent
워드마스터,chapter44,pioneer,"개척자, 개척자의, 개척하다",pioneer
워드마스터,chapter44,assert,"주장하다, 행사하다",assert
워드마스터,chapter44,undo,"원상태로 돌리다, (매듭을) 풀다",undo
워드마스터,chapter44,bouquet,꽃다발,bouquet
워드마스터,chapter44,elaborate,"정교한, 공들인",elaborate
워드마스터,chapter44,toss,던지다,toss
워드마스터,chapter44,retain,보유하다,retain
워드마스터,chapter44,radioactive,방사성의,radioactive
워드마스터,chapter44,buildup,축적,buildup
워드마스터,chapter44,machinery,(집합적) 기계,machinery
워드마스터,chapter44,passerby,"통행인, 지나가는 사람",passerby
워드마스터,chapter44,auditorium,강당,auditorium
워드마스터,chapter44,lay,"(물건을) 놓다, 알을 낳다",lay
워드마스터,chapter44,neglect,"무시하다, 소홀, 무시",neglect
워드마스터,chapter44,feedback,"반응, 피드백",feedback
워드마스터,chapter44,promote,"증진하다, 승진시키다",promote
워드마스터,chapter45,impair,손상시키다,impair
워드마스터,chapter45,metaphor,"은유, 은유법",metaphor
워드마스터,chapter45,dispense,분배하다,dispense
워드마스터,chapter45,bruise,"타박상, 멍, 타박상을 입히다, 멍들게 하다",bruise
워드마스터,chapter45,attorney,변호사,attorney
워드마스터,chapter45,framework,"하부구조, 뼈대, 틀",framework
워드마스터,chapter45,heredity,"유전, 유전형질",heredity
워드마스터,chapter45,naive,순진한,naive
워드마스터,chapter45,shed,"떨구다, 흘리다, 발산하다",shed
워드마스터,chapter45,metropolitan,"수도권의, 대도시의",metropolitan
워드마스터,chapter45,shield,"방패, 보호물, 보호하다",shield
워드마스터,chapter45,induce,"유도하다, 설득하다",induce
워드마스터,chapter45,bazaar,"시장, 바자, (중동의) 상점가",bazaar
워드마스터,chapter45,expel,쫓아내다,expel
워드마스터,chapter45,plow,"쟁기, 쟁기질하다",plow
워드마스터,chapter45,prolong,연장하다,prolong
워드마스터,chapter45,fluent,유창한,fluent
워드마스터,chapter45,margin,가장자리,margin
워드마스터,chapter45,ecology,생태학,ecology
워드마스터,chapter45,interior,"내부, 내부의",interior
워드마스터,chapter45,ornament,"장식, 장식하다",ornament
워드마스터,chapter45,separate,분리하다,separate
워드마스터,chapter45,ripe,익은,ripe
워드마스터,chapter45,vibrate,"진동하다, 흔들다",vibrate
워드마스터,chapter45,urgent,"긴급한, 다급한",urgent
워드마스터,chapter45,speculate,"사색하다, 투기하다",speculate
워드마스터,chapter45,epidemic,"전염병, 유행병, 전염병의",epidemic
워드마스터,chapter45,precede,"~에 앞서다, 먼저 일어나다",precede
워드마스터,chapter45,breathtaking,"아슬아슬한, 숨 막히는",breathtaking
워드마스터,chapter45,portfolio,"대표 작품 선집, 포트폴리오",portfolio
워드마스터,chapter46,beware,조심하다,beware
워드마스터,chapter46,handcuff,수갑,handcuff
워드마스터,chapter46,overturn,"전복시키다, 전복",overturn
워드마스터,chapter46,pregnant,임신한,pregnant
워드마스터,chapter46,intelligence,"지능, 지성",intelligence
워드마스터,chapter46,adapt,적응시키다,adapt
워드마스터,chapter46,settle,"정착하다, 정착시키다",settle
워드마스터,chapter46,assassinate,암살하다,assassinate
워드마스터,chapter46,vapor,"증기, 증발하다",vapor
워드마스터,chapter46,tuition,수업료,tuition
워드마스터,chapter46,literature,"문학, 문예, 문헌",literature
워드마스터,chapter46,loop,고리,loop
워드마스터,chapter46,quote,인용하다,quote
워드마스터,chapter46,inhale,(숨을) 들이쉬다,inhale
워드마스터,chapter46,prospect,"가능성, 전망",prospect
워드마스터,chapter46,anchor,"닻, 닻을 내리다, 앵커",anchor
워드마스터,chapter46,reference,"참고, 참조, 언급",reference
워드마스터,chapter46,compound,"화합물, 합성의, 혼합하다",compound
워드마스터,chapter46,withstand,견디다,withstand
워드마스터,chapter46,implement,"도구, 실행하다",implement
워드마스터,chapter46,anonymous,익명의,anonymous
워드마스터,chapter46,collide,충돌하다,collide
워드마스터,chapter46,memorial,"기념물, 기념관",memorial
워드마스터,chapter46,vacant,"빈, 비어있는",vacant
워드마스터,chapter46,technical,"기술(기법)의, 전문적인",technical
워드마스터,chapter46,summon,"소집하다, 소환하다",summon
워드마스터,chapter46,orchard,과수원,orchard
워드마스터,chapter46,proportion,"비율, 부분",proportion
워드마스터,chapter46,antibiotic,항생물질,antibiotic
워드마스터,chapter46,overtake,따라잡다,overtake
워드마스터,chapter47,resemble,닮다,resemble
워드마스터,chapter47,wander,(정처 없이)돌아다니다,wander
워드마스터,chapter47,compassion,"연민, 동정",compassion
워드마스터,chapter47,preoccupation,"몰두, 집착, 선취",preoccupation
워드마스터,chapter47,paste,"풀, 반죽, 풀칠하다, 붙이다",paste
워드마스터,chapter47,provoke,"선동하다, 자극하다",provoke
워드마스터,chapter47,wicked,사악한,wicked
워드마스터,chapter47,sprain,"(손목, 발목 등을) 삐다",sprain
워드마스터,chapter47,propaganda,"선전 활동, 선전",propaganda
워드마스터,chapter47,consistent,"일관된, 모순이 없는",consistent
워드마스터,chapter47,disrupt,~을 혼란에 빠뜨리다,disrupt
워드마스터,chapter47,solitary,"혼자의, 외로운, 고독한",solitary
워드마스터,chapter47,bury,파묻다,bury
워드마스터,chapter47,rust,"녹, 녹슬다",rust
워드마스터,chapter47,discuss,토론하다,discuss
워드마스터,chapter47,referee,"심판, 심판하다",referee
워드마스터,chapter47,sector,"분야, 지역, 부채꼴",sector
워드마스터,chapter47,boost,"상승, 밀어올리다, (생산량을) 증가하다",boost
워드마스터,chapter47,gymnastics,"체육, 체조",gymnastics
워드마스터,chapter47,gross,"총합, 총합의, 엄청난",gross
워드마스터,chapter47,crook,"사기꾼, 갈고리, 구부리다",crook
워드마스터,chapter47,tariff,"관세, 관세를 부과하다",tariff
워드마스터,chapter47,beloved,사랑스러운,beloved
워드마스터,chapter47,regard,"~으로 여기다, 관계, 고려",regard
워드마스터,chapter47,yeast,"효모, 발효하다",yeast
워드마스터,chapter47,skyscraper,"마천루, 고층 건물",skyscraper
워드마스터,chapter47,inquire,"묻다, 조사하다",inquire
워드마스터,chapter47,spade,삽,spade
워드마스터,chapter47,vacuum,"진공, 진공청소기, 진공청소기로 청소하다",vacuum
워드마스터,chapter47,migrate,"이동하다, 이주하다",migrate
워드마스터,chapter48,spectacle,광경,spectacle
워드마스터,chapter48,surplus,"나머지, 과잉, 과잉의, 나머지의",surplus
워드마스터,chapter48,overlap,"겹치다, 중복",overlap
워드마스터,chapter48,integration,"통합, (수학) 적분",integration
워드마스터,chapter48,hypothesis,가설(假說),hypothesis
워드마스터,chapter48,affirm,단언하다,affirm
워드마스터,chapter48,fortress,(대규모의) 요새,fortress
워드마스터,chapter48,armor,갑옷,armor
워드마스터,chapter48,cue,"단서, 신호",cue
워드마스터,chapter48,obscure,"분명치 않은, 이해하기 어려운",obscure
워드마스터,chapter48,divide,"나누다, 분리하다, 분할",divide
워드마스터,chapter48,inborn,타고난,inborn
워드마스터,chapter48,simulate,"흉내를 내다, 모의시험 하다",simulate
워드마스터,chapter48,fatigue,"피로, 피곤하게 하다",fatigue
워드마스터,chapter48,clone,"복제 생물, 클론, 복제하다",clone
워드마스터,chapter48,peel,"~의 껍질을 벗기다, 껍질",peel
워드마스터,chapter48,ease,"진정시키다, 편함, 용이함",ease
워드마스터,chapter48,explore,탐험하다,explore
워드마스터,chapter48,mole,"사마귀, 점",mole
워드마스터,chapter48,flea,벼룩,flea
워드마스터,chapter48,vaccine,"백신, (컴퓨터) 바이러스 예방",vaccine
워드마스터,chapter48,tread,"밟다, 걷다, 밟음",tread
워드마스터,chapter48,vomit,토하다,vomit
워드마스터,chapter48,prophecy,예언,prophecy
워드마스터,chapter48,correspond,"일치하다, 서신 왕래하다",correspond
워드마스터,chapter48,cling,"달라붙다, 집착하다",cling
워드마스터,chapter48,mutation,"돌연변이, 변화",mutation
